사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종(소분류),사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상~20미만 사망자,20이상~30미만 사망자,30이상~40미만 사망자,40이상~50미만 사망자,50이상~60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상~20미만 부상자,20이상~30미만 부상자,30이상~40미만 부상자,40이상~50미만 부상자,50이상~60미만 부상자,60이상 부상자
3일이상 휴업이 필요한 부상,2019-08-02 12:30,50~59%,맑음,대전광역시,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-02 13:20,50~59%,맑음,서울특별시,건축/건축물/교육연구시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-02 14:00,50~59%,맑음,강원도,토목/하천/기타,3억 ~ 5억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-08-02 14:15,50~59%,맑음,충청남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",건축 토공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-02 15:30,10~19%,맑음,광주광역시,건축/건축물/숙박시설,20억 ~ 50억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-02 15:57,70~79%,맑음,전라북도,건축/건축물/공동주택,200억 ~ 300억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-02 16:42,10% 미만,맑음,충청남도,건축/건축물/근린생활시설,200억 ~ 300억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,3,0
3일이상 휴업이 필요한 부상,2019-08-03 9:01,40~49%,맑음,경상남도,조경/공원,5억 ~ 10억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-03 10:20,30~39%,맑음,서울특별시,건축/건축물/종교시설,10억 ~ 20억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-03 10:30,60~69%,강우,광주광역시,건축/건축물/공동주택,"1,000억원 이상",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-03 10:30,10~19%,맑음,인천광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-03 10:30,20~29%,흐림,충청북도,건축/건축물/교육연구시설,1억 ~ 2억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-03 13:30,70~79%,맑음,부산광역시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-03 14:00,50~59%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-03 14:00,50~59%,흐림,서울특별시,건축/건축물/교육연구시설,"4,000만 ~ 1억원 미만",도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-03 14:30,80~89%,맑음,경상북도,토목/상하수도/하수도,5억 ~ 10억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-03 14:30,70~79%,맑음,충청북도,건축/건축물/교육연구시설,10억 ~ 20억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-03 14:50,20~29%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-03 15:00,90% 이상,맑음,전라남도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2019-08-03 16:00,40~49%,흐림,전라북도,건축/건축물/공장,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-03 16:35,80~89%,맑음,울산광역시,토목/터널/철도터널,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-04 7:00,10~19%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-04 8:30,60~69%,맑음,경상남도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-04 10:00,90% 이상,맑음,충청북도,토목/기타,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-04 11:30,10~19%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-04 14:30,10% 미만,맑음,경상남도,산업환경설비/환경시설/공공폐수처리시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-04 15:20,90% 이상,맑음,경기도,토목/도로/도로,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-05 3:30,10~19%,맑음,경기도,토목/기타/부지조성,300억 ~ 500억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-05 8:50,10% 미만,맑음,전라북도,토목/교량/도로교량,3억 ~ 5억원 미만,프리캐스트 콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-05 10:25,60~69%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-05 11:00,50~59%,맑음,서울특별시,건축/건축물/교육연구시설,100억 ~ 150억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-05 13:04,30~39%,맑음,전라북도,건축/건축물/공장,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-05 14:00,40~49%,맑음,광주광역시,토목/상하수도/상수도,200억 ~ 300억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-05 14:32,50~59%,맑음,경기도,건축/건축물/공장,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-05 14:40,40~49%,흐림,경기도,토목/도로/기타,50억 ~ 100억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-05 15:30,10% 미만,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-05 16:00,30~39%,맑음,전라남도,토목/도로/도로,200억 ~ 300억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-05 16:15,80~89%,맑음,전라북도,토목/기타,"1,000만 ~ 2,000만원 미만",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-05 17:00,20~29%,맑음,전라북도,토목/상하수도/하수도,150억 ~ 200억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
사망 1명 이상,2019-08-05 17:42,90% 이상,맑음,충청북도,토목/상하수도/기타,3억 ~ 5억원 미만,기타,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-06 7:50,50~59%,흐림,경상남도,건축/건축물/공동주택,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 9:10,60~69%,맑음,서울특별시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-06 10:00,10~19%,맑음,경기도,건축/건축물/공동주택,20억 ~ 50억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-06 11:00,40~49%,맑음,충청북도,건축/건축물/근린생활시설,"1,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 11:30,70~79%,흐림,경기도,건축/건축물/공동주택,20억 ~ 50억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-06 11:30,20~29%,맑음,경기도,건축/건축물/노유자시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-06 11:30,30~39%,맑음,충청남도,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 13:43,90% 이상,맑음,경상남도,토목/옹벽 및 절토사면/절토사면,"4,000만 ~ 1억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 15:00,30~39%,흐림,경기도,건축/건축물/업무시설,150억 ~ 200억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 15:00,50~59%,맑음,대전광역시,토목/도로/도로,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-06 15:05,70~79%,맑음,세종특별자치시,토목/도로/도로,"1,000만 ~ 2,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-06 15:10,40~49%,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-06 17:00,50~59%,맑음,서울특별시,건축/건축물/교육연구시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-08-06 17:55,10~19%,맑음,대전광역시,산업환경설비/발전시설,50억 ~ 100억원 미만,기타,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-07 7:15,70~79%,흐림,충청남도,건축/건축물/공동주택,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2019-08-07 8:31,60~69%,강우,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-07 9:00,90% 이상,강우,경기도,건축/건축물/판매시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-07 9:50,10% 미만,안개,전라남도,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-07 13:00,90% 이상,맑음,충청남도,건축/건축물/위험물 저장 및 처리시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-07 13:10,10% 미만,맑음,전라남도,토목/하천/기타,50억 ~ 100억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-07 14:00,40~49%,맑음,부산광역시,건축/건축물/교육연구시설,150억 ~ 200억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2019-08-07 14:30,90% 이상,흐림,서울특별시,건축/건축물/의료시설,2억 ~ 3억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-07 15:15,40~49%,맑음,대전광역시,건축/건축물/기타,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-07 15:15,40~49%,맑음,충청남도,건축/건축물/공장,300억 ~ 500억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-07 15:30,10~19%,맑음,부산광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 1:00,30~39%,맑음,서울특별시,토목/상하수도/상수도,10억 ~ 20억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 6:30,40~49%,맑음,경기도,조경/기타,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 7:25,50~59%,맑음,전라북도,건축/건축물/공장,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 8:00,90% 이상,흐림,경기도,건축/건축물/교육연구시설,200억 ~ 300억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-08 9:20,60~69%,맑음,충청남도,건축/건축물/공장,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 10:00,90% 이상,맑음,부산광역시,건축/건축물/근린생활시설,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 10:10,20~29%,맑음,서울특별시,건축/건축물/업무시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 10:30,80~89%,맑음,경기도,건축/건축물/공장,10억 ~ 20억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 10:40,80~89%,흐림,대전광역시,건축/건축물/문화 및 집회시설,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-08 11:00,50~59%,맑음,경상남도,토목/도로/도로,100억 ~ 150억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 11:00,10% 미만,흐림,대구광역시,건축/건축물/의료시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-08 11:00,40~49%,맑음,세종특별자치시,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2019-08-08 11:00,40~49%,흐림,전라북도,토목/기타/부지조성,1억 ~ 2억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 13:00,70~79%,흐림,강원도,토목/상하수도/하수도,100억 ~ 150억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 14:00,70~79%,맑음,전라남도,건축/건축물/교육연구시설,1억 ~ 2억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-08 14:45,70~79%,맑음,경상남도,토목/상하수도/상수도,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 15:00,20~29%,흐림,서울특별시,건축/건축물/공동주택,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 15:00,90% 이상,맑음,충청북도,토목/도로/기타,100억 ~ 150억원 미만,도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 15:30,80~89%,맑음,경기도,건축/건축물/교육연구시설,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-08 16:00,80~89%,강우,세종특별자치시,산업환경설비/환경시설/하수처리시설,100억 ~ 150억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-08 17:00,20~29%,맑음,전라북도,토목/상하수도/상수도,100억 ~ 150억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-09 8:12,30~39%,맑음,경상북도,건축/건축물/운수시설,150억 ~ 200억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-09 8:50,80~89%,흐림,대전광역시,건축/건축물/교육연구시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-09 8:55,50~59%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-09 11:00,50~59%,흐림,서울특별시,건축/건축물/공동주택,5억 ~ 10억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-09 15:25,90% 이상,맑음,경기도,건축/건축물/공장,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-09 16:20,90% 이상,맑음,경기도,건축/건축물/공장,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-08-09 16:50,90% 이상,맑음,경기도,건축/건축물/노유자시설,100억 ~ 150억원 미만,방수공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-09 17:30,20~29%,맑음,인천광역시,토목/기타,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-10 8:00,50~59%,흐림,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,목공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-10 8:00,20~29%,흐림,부산광역시,건축/건축물/근린생활시설,50억 ~ 100억원 미만,도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-10 10:00,10~19%,맑음,경상북도,건축/건축물/근린생활시설,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-10 10:00,30~39%,맑음,서울특별시,건축/건축물/종교시설,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-10 10:30,70~79%,맑음,대구광역시,건축/건축물/교육연구시설,20억 ~ 50억원 미만,지붕 및 홈통공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2019-08-10 10:50,40~49%,맑음,경기도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-10 11:20,70~79%,흐림,대구광역시,건축/건축물/판매시설,200억 ~ 300억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
사망 1명 이상,2019-08-10 11:20,90% 이상,맑음,서울특별시,건축/건축물/공동주택,"2,000만 ~ 4,000만원 미만",기타,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-08-10 13:30,70~79%,맑음,부산광역시,건축/건축물/공동주택,"1,000만 ~ 2,000만원 미만",미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-10 13:50,90% 이상,흐림,경기도,건축/건축물/판매시설,20억 ~ 50억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-08-10 15:20,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-11 6:05,20~29%,강우,충청북도,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-11 9:30,20~29%,맑음,경기도,건축/건축물/창고시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-11 10:00,60~69%,맑음,전라북도,건축/건축물/업무시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"3일이상 휴업이 필요한 부상, 기타",2019-08-11 13:30,80~89%,맑음,경상북도,건축/건축물/공장,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-08-11 15:00,90% 이상,강우,충청남도,건축/건축물/업무시설,200억 ~ 300억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-08-11 16:00,50~59%,흐림,강원도,조경/기타,2억 ~ 3억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
